"original_text","lang","place","compound","neg","neu","pos","sentiment","created_at","city","country","sentiment_int"
"RT @BPCLSalempur: 100 DAYS INTENSIVE &amp; FOCUSSED COVID-19 CAMPAIGN KICK STARTED WITH COVID PLEDGE ACROSS DIFFERENT DISTRIBUTORSHIP OF SALEMP…","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"RT @EastCoastRail: @RailMinIndia @DRMSambalpur @DRMWaltairECoR @DRMKhurdaRoad 

#Unite2FightCorona 
#MaskUp 
#MaskUpIndia 
#SocialDistancin…","en","Bhadrak, India",0,0,1,0,"neu",2020-10-08,"Bhadrak","India",0
"RT @ahamadalishah: @ICMRDELHI @MoHFW_INDIA @DeptHealthRes Global daily COVID-19 cases hit the highest number 343,517 yesterday. But India i…","en","Cuttack, India",0.0772,0,0.86,0.14,"pos",2020-10-08,"Cuttack","India",1
"ESIC decides for Prompt payment of Permanent Disablement Benefit (PDB) and Dependent Benefit (PB) to beneficiaries… https://t.co/7AyiHyexl3","en","Manipur, India",0.7184,0,0.625,0.375,"pos",2020-10-08,"Manipur","India",1
"RT @allanrob9: Oamaru end of #NZ level 4 #Lockdown. The motel was top quality &amp; inexpensive. Post Covid relief. The Hospitality industry pu…","en","India",0.4215,0.124,0.588,0.288,"pos",2020-10-08,NA,"India",1
"RT @melissadataind: Don't forget to take advantage of Melissa's COVID Donation for new qualifying customers. Verify and clean up to 100k re…","en","Bangalore, India",0.2023,0.14,0.662,0.199,"pos",2020-10-08,"Bangalore","India",1
"RT @DrJitendraAIMSA: WHY THE DOCTORS SHOULD BE THE SCAPEGOATS FOR THE FAILURES OF THE FEUDAL SYSTEM. 

 https://t.co/P3eXIHkuv4

COVID-19 d…","en","Gulbarga, India",-0.5423,0.529,0.471,0,"neg",2020-10-08,"Gulbarga","India",-1
"Appeal from Union Minister @TCGEHLOT to be a part of PM @narendramodi 's clarion call to wear mask and follow… https://t.co/cHMt9FdKUC","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"RT @PrkYsrcp: The #JaganannaVidyaKanuka Kits will be handed over to the mothers of students under proper COVID-19 social distancing norms.…","en","Vishakhapatnam, India",0.4939,0,0.714,0.286,"pos",2020-10-08,"Vishakhapatnam","India",1
"#Coronavirus #India update: #Kerala records daily count of over 10,000 cases, highest #COVID19 growth rate
https://t.co/zAQxW9DjE7","en","New Delhi, India",0.3818,0,0.729,0.271,"pos",2020-10-08,"New Delhi","India",1
"Football ⚽ @BlackYellow defender Manuel Akanji has tested positive for #Covid_19 https://t.co/Ci6AlaPdvi","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"RT @drmumb: In view of Jan Andolan campaign on COVID -19, COVID pledge taken by Carriage &amp; Wagon staffs at various stations over the Ambala…","en","Thanesar, India",0,0,1,0,"neu",2020-10-08,"Thanesar","India",0
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

Famous bollywood actor, Brijendra Kala requests everyone to follow #COVID Appropriate Behaviours &amp;…","en","Raipur, India",0,0,1,0,"neu",2020-10-08,"Raipur","India",0
"RT @VijayawadaSCR: Pledge on ""Jan Andolan Campaign"" to prevent the spread of Covid-19 taken by Commercial Department, Vijayawada

#Unite2Fi…","en","Hyderabad, India",0.0258,0,0.901,0.099,"pos",2020-10-08,"Hyderabad","India",1
"RT @SpokespersonMoD: Let's fight COVID -19 together and completely eliminate it by #RegularlyWashHands, #WearMaskProperly, #MaintainSafeSoc…","en","Raipur , Chhattisgarh, India",-0.3818,0.342,0.658,0,"neg",2020-10-08,"Raipur ","India",-1
"Let us all come together in this fight against COVID-19.

Follow #COVID19_Appropriate_Behaviour to curb spread of… https://t.co/f4mb0vRZwn","en","India",-0.3818,0.271,0.729,0,"neg",2020-10-08,NA,"India",-1
"RT @ralpharakal: #Karnataka CM B S Yediyurappa meets top officials of the Karnataka State Tourism Development Corporation and related offic…","en","Bengaluru / Bangalore , India",0.2023,0,0.859,0.141,"pos",2020-10-08,"Bengaluru / Bangalore ","India",1
"Help Your Neighbouring Vendors to bring smile and one meal atleast a day !!!!!!! 
Be local during this pandemic tim… https://t.co/VLfAg39XQL","en","Mumbai, India",0.6369,0,0.658,0.342,"pos",2020-10-08,"Mumbai","India",1
"A new #Covid19 study on cats and dogs has good news for their owners. #pets
https://t.co/kPhyqL7Kjf","en","India",0.4404,0,0.674,0.326,"pos",2020-10-08,NA,"India",1
"Companies need to understand how gender bias further disadvantages women during times of crisis. Women are typicall… https://t.co/v096iePLhz","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"NHRC issues advisory in context of COVID-19 pandemic on “Human Rights Advisory on Rights of Women in the Context of… https://t.co/SPK449CLoJ","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"Right now I am In Lucknow...due to Covid-19. But whenever I return to #Mumbai - I am not gonna dine at… https://t.co/yM12SeAM0i","en","Mumbai, India",0,0,1,0,"neu",2020-10-08,"Mumbai","India",0
"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

📍Total #COVID19 Cases in India (as on October 8, 2020)

▶️85.25% Cured/Discharged/Migrated (58,2…","en","Bengaluru, India",0,0,1,0,"neu",2020-10-08,"Bengaluru","India",0
"Whether late fee levied for delayed filing of GSTR-1 also? If this is happening, then backlog wud not be cleared in… https://t.co/JjummXcse7","en","Ranchi, India",0.0772,0.154,0.671,0.174,"pos",2020-10-08,"Ranchi","India",1
"RT @NavyBoing: We are live in difficut circumstance due to COVID 19 financialy suffers please give us moratorium
#WeWantMoratorium 
@RBI @P…","en","Hyderabad, India",-0.5423,0.28,0.72,0,"neg",2020-10-08,"Hyderabad","India",-1
"Fight #COVID__19: #StaySafe, #StayHome #PracticeSocialDistancing. Learn new #ICT tools from home. Join us for Daily… https://t.co/QzzjQqlvtP","en","India",-0.1027,0.265,0.51,0.224,"neg",2020-10-08,NA,"India",-1
"@Madridigirl CR7 broke COVID-19 guidelines!","en","Mumbai, India",-0.4215,0.483,0.517,0,"neg",2020-10-08,"Mumbai","India",-1
"RT @sn12275: Lockdown was implemented in 4 hour notice to stop #coronavirus in 21 days by @narendramodi #moratorium3forall was not free all…","en","Kozhikode, India",0.2732,0.21,0.476,0.314,"pos",2020-10-08,"Kozhikode","India",1
"I have taken ‘Jan Andolan for COVID-19 Appropriate Behaviour’ Pledge and committed myself to the responsibility of… https://t.co/7PELo3hpjL","en","Jaipur, India",0.296,0,0.784,0.216,"pos",2020-10-08,"Jaipur","India",1
"Went to Hathras after getting COVID-19 negative report: AAP Delhi MLA  
                Accuses BJP of spreading fa… https://t.co/WxCTpsQlrO","en","Jaipur, India",0,0,1,0,"neu",2020-10-08,"Jaipur","India",0
"#Coronavirus #COVID19 #ArunachalPradesh #Northeast #DY365
Arunachal Pradesh | 260 new COVID-19 cases detected, one… https://t.co/wadmaHL56d","en","Guwahati, India",0,0,1,0,"neu",2020-10-08,"Guwahati","India",0
"RT @SujataDebnath16: @PMOIndia #WeWantJustice
@RBI #WeWantMoratorium
Covid 19 And for the lockdown we middle class people are financially h…","en","Hyderabad, India",0,0,1,0,"neu",2020-10-08,"Hyderabad","India",0
"Lockdown was implemented in 4 hour notice to stop #coronavirus in 21 days by @narendramodi #moratorium3forall was n… https://t.co/NvgSRnRjtx","en","India",-0.296,0.306,0.694,0,"neg",2020-10-08,NA,"India",-1
"RT @yannickglemarec: COVID-19 has fundamentally changed the way we do things. I look forward to speaking at #oecdgfi and discussing how @th…","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"RT @WIONews: #COVID19 vaccine: When is the world getting one? How long will you have to wait? What are the challenges? Find the answers on…","en","Chennai, India",0,0,1,0,"neu",2020-10-08,"Chennai","India",0
"RT @thewire_in: The most important detail that was overlooked was the fact that, in the past, epidemiologists did not adapt the herd immuni…","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"India’s COVID-19 fight is people driven and gets great strength from our COVID warriors. Our collective efforts hav… https://t.co/Wi4lHRoyAI","en","Kolkata, India",0.6908,0.131,0.503,0.367,"pos",2020-10-08,"Kolkata","India",1
"#BabaKaDhabha is a best example for those who thinks Social Media is curse  ...

No No ... learn to use it wisely 🙏… https://t.co/R37LmqLMi4","en","India",0.8074,0,0.49,0.51,"pos",2020-10-08,NA,"India",1
"RT @JeniOfficel: Pondicherry Goverment and Private Schools are Reopened Today 08.10.20 After COVID-19 https://t.co/ueyfavToCd","en","Hyderabad, India",0,0,1,0,"neu",2020-10-08,"Hyderabad","India",0
"RT @propgt14: #Unite2FightCorona #Covid_19 #fightagainstcovid19 

As per the instructions of awareness campaign launched to prevent #Covid_…","en","Bengaluru, India",0.0258,0,0.82,0.18,"pos",2020-10-08,"Bengaluru","India",1
"Mold Inhibitors Market to reach US $2.4 billion by 2028 - Global Insights on Size, Trends, Key Leaders, COVID-19 Im… https://t.co/VVyhKSs2Mt","en","India",-0.0516,0.097,0.821,0.082,"neg",2020-10-08,NA,"India",-1
"RT @ROB_Bhubaneswar: #ROB_Bhubaneswar under @MIB_India is sensitising the public by putting up hoarding on ""#Covid Appropriate Behaviour"" a…","en","Pondicherry, India",0,0,1,0,"neu",2020-10-08,"Pondicherry","India",0
"Thank You shri @mansukhmandviya for this call 🤗🌸🤗
I took the #pledge of public movement to behave according to Covi… https://t.co/Obqp8TYEjs","en","Ahmadabad City, India",0.3612,0,0.762,0.238,"pos",2020-10-08,"Ahmadabad City","India",1
"It's really true to say that The COVID-19 global health crisis has been a time to reflect on our most basic needs.… https://t.co/uogOmOuRf3","en","India",0.4215,0,0.781,0.219,"pos",2020-10-08,NA,"India",1
"RT @COVIDNewsByMIB: 📢#CoronaVirusUpdates:

📍#COVID19 India Tracker
(As on 8 October, 2020, 08:00 AM)

➡️Confirmed cases: 68,35,655
➡️Recove…","en","Hyderabad, India",0,0,1,0,"neu",2020-10-08,"Hyderabad","India",0
"RT @susantananda3: Changing mood of COVID 19.
Stay safe https://t.co/im5oM4MGez","en","Bhubaneshwar, India",0.4404,0,0.58,0.42,"pos",2020-10-08,"Bhubaneshwar","India",1
"Check out today's #BigStory here: https://t.co/yLF10ga8ml

And if you haven't subscribed yet, what are you waiting… https://t.co/2lEMoIZ8gj","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"Wear mask properly to contain the spread of #coronavirus 

#Unite2FightCorona https://t.co/mDkMv0Fo29","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"RT @HannahShuman1: @CNN Good for you girl. We are suffering and need Unemployment for the people who have honestly lost their jobs due to c…","en","New Delhi, India",-0.4404,0.369,0.446,0.185,"neg",2020-10-08,"New Delhi","India",-1
"RT @rashtrapatibhvn: The nation stands united to defeat COVID-19 through collective determination and discipline.

I urge fellow citizens t…","en","Balaghat, India",-0.4588,0.231,0.769,0,"neg",2020-10-08,"Balaghat","India",-1
"RT @EduMinOfIndia: Be a part of Hon’ble PM Shri @narendramodi ji’s Jan Andolan for #Covid_19 Appropriate Behaviour to protect yourself from…","en","Meerut, India",0.3818,0,0.794,0.206,"pos",2020-10-08,"Meerut","India",1
"RT @MSNBC: President Trump says he won't participate in the 2nd presidential debate after the CPD announced that the debate would take plac…","en","Tamil Nadu, India",0,0,1,0,"neu",2020-10-08,"Tamil Nadu","India",0
"RT @footballitalia: Milan Skriniar assures he feels ‘fine’ and is in isolation after testing positive for COVID-19, even though Inter haven…","en","India",0.2023,0,0.859,0.141,"pos",2020-10-08,NA,"India",1
"Let us #Unite2FightCorona! 

Let us always remember:

Wear a mask. 

Wash hands.

Follow social distancing.

Practi… https://t.co/8Y8nXtfNLg","en","Navsari, India",0.4939,0,0.775,0.225,"pos",2020-10-08,"Navsari","India",1
"RT @PMOIndia: India has adopted a unique approach posed by the Covid-19 pandemic. 

We have given relief &amp; stimulus package for the poor an…","en","India",0.1779,0.183,0.533,0.284,"pos",2020-10-08,NA,"India",1
"RT @AidansAction: Genetic Engineering, Bioweapons, Junk Food and Chronic Disease: Hidden Drivers of COVID-19 + Big Pharma corruption.

By @…","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"RT @NH_India: With #comedyclubs, theatres and studios shut during #lockdown, there was a vacuum of live shows, open mics and gigs. Many #co…","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"RT @PicoIyer: More than 7 million Americans have tested positive for COVID-19, and are reflecting on the meaning of life. Meanwhile, The Me…","en","Dimapur, India",0,0,1,0,"neu",2020-10-08,"Dimapur","India",0
"RT @vkchaudhary19: Top story: The pandemic’s shadow harvest - Will the economic and psychological costs of covid-19 increase suicides? | In…","en","Chandigarh, India",0.2023,0,0.847,0.153,"pos",2020-10-08,"Chandigarh","India",1
"RT @iamsamiratasnim: A question that is still not answered! Why, so slow on CoPR extension? This article reflects sufferings of expired CoP…","en","Kerala, India",-0.5423,0.259,0.741,0,"neg",2020-10-08,"Kerala","India",-1
"RT @LabourMinistry: Sh Apurva Chandra, Secretary, Ministry of Labour and Employment, GOI. Administering Pledge of appropriate behaviour to…","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"#Nagaland on Thursday reported 21 new cases of #COVID19 taking the State’s tally to 6736. But with 5510 #recoveries… https://t.co/wKuiPNcyi4","en","Nagaland, India",0,0,1,0,"neu",2020-10-08,"Nagaland","India",0
"@NokiamobileIN @NokiamobileIN
#TheNokiaC3EverydayHeroescontest #HMDMobileIndiaPvtLtd
In order to ensure and enforce… https://t.co/wzoVMi1Vtx","en","Kolhapur, India",0,0,1,0,"neu",2020-10-08,"Kolhapur","India",0
"RT @EduMinOfIndia: Let's all join Hon'ble PM @narendramodi ji's #Unite2FightCorona movement &amp; defeat the #coronavirus!

3 must-follow #COVD…","en","Mysore, India",-0.2023,0.227,0.606,0.167,"neg",2020-10-08,"Mysore","India",-1
"RT @DDNewslive: #China yet to approve the #WHO list of experts for a probe into origins of #CoronaVirus

DETAILS: https://t.co/BF8mYbNwoS h…","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"I have taken ‘Jan Andolan for COVID-19 Appropriate Behaviour’ Pledge and committed myself to the responsibility of… https://t.co/eC44WWC2G7","en","New Delhi, India",0.296,0,0.784,0.216,"pos",2020-10-08,"New Delhi","India",1
"RT @onlymyhealth: #HealthcareHeroesAwards 
Meet India's first plasma donor, Smriti Thakkar. After battling novel coronavirus herself, Smrit…","en","India",0.3182,0,0.813,0.187,"pos",2020-10-08,NA,"India",1
"Airport security firm Clear partners with Quest, LabCorp to add Covid-19 test results to HealthPass app https://t.co/2FpeuZmF1Z","en","Hyderabad, India",0.3818,0,0.822,0.178,"pos",2020-10-08,"Hyderabad","India",1
"#ChandigarhUpdate 

102 cases and 4 deaths reported in Chandigarh today

154 patients discharged today 

Total coun… https://t.co/dGPbvYO3Rd","en","Chandigarh, India",-0.5994,0.302,0.698,0,"neg",2020-10-08,"Chandigarh","India",-1
"Haryana government does away with the practice of marking houses of Covid-19 patients
https://t.co/iex7lawIcw","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"RT @HTMumbai: Despite rise in Covid-19 cases, 32% beds in Mumbai are vacant, claims civic corporation

(reports @MehulThakkar_) 

https://t…","en","Varanasi, India",0,0,1,0,"neu",2020-10-08,"Varanasi","India",0
"Hey Guys, 
There is important announcement from @theicai,
1. As #BiharElections2020 In #Bihar Four #Papers… https://t.co/JL3TBLGcJz","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"RT @dprogurdaspur: GURDASPUR DC LIVE ,COVID 19 UPDATES https://t.co/KP4YpU1EmX","en","Bhoa, Pathankot, India",0,0,1,0,"neu",2020-10-08,"Bhoa","India",0
"RT @indiansahiljain: @Thejainprateek @girlythought123 @atulguptagst @theicai @theicaibos If things happened 🙄ca to bhul janaa uprr jakee kr…","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"RT @thewire_in: The Indian Medical Association questioned the scientific basis of the government’s recently released protocol based on Ayur…","en","Pune, India",0,0,1,0,"neu",2020-10-09,"Pune","India",0
"Join our #IMFmeetings seminar: Post #COVID19 Recovery and Resilience

WHEN: 
Oct 13, 1 PM (EDT)

WHO: 
@KGeorgieva… https://t.co/PyxSackJQH","en","Mumbai, India",0.296,0,0.761,0.239,"pos",2020-10-09,"Mumbai","India",1
"RT @mygovindia: PM SVANidhi Scheme is helping small businesses to grow and sustain during the testing times of COVID-19. Here are some bene…","en","Ambikapur, India",0.4019,0,0.803,0.197,"pos",2020-10-09,"Ambikapur","India",1
"I have taken ‘Jan Andolan for COVID-19 Appropriate Behaviour’ Pledge and committed myself to the responsibility of… https://t.co/PUXDzpqjjf","en","India",0.296,0,0.784,0.216,"pos",2020-10-09,NA,"India",1
"#JanAndolan starts, so let's #Unite2FightCorona 

The mass movement begins, to create public awareness to fight… https://t.co/MTa2J6JGT8","en","Mumbai, India",-0.3818,0.245,0.755,0,"neg",2020-10-09,"Mumbai","India",-1
"""Get tested"", advises actor-neurology researcher @Gauthmi  

https://t.co/whecJ1QaQj","en","Cochin, India",0,0,1,0,"neu",2020-10-09,"Cochin","India",0
